n,monotonicity,n_local_extrema,argmax_x,argmin_x,phi_range,roughness_l2,phi_mean,phi_std,feature
100.0,0.5555555555555556,3.0,4.41763213412256,-1.9091693807834125,8.52671297379964,0.028330722616303254,-0.05994334057707079,1.4667403183387018,cti
100.0,0.5252525252525253,2.0,-1.5956314249875039,-3.3192022528323157,2.479855221255633,0.004832092433314031,0.2850680316021477,0.7433802265251812,disturb
100.0,0.7474747474747475,1.0,0.24826455978188333,-3.919694053712037,5.691820783299472,0.0075967408523102565,-1.008902767648676,1.493487321435087,mi
100.0,1.0,0.0,7.1093757213895366,-2.3859791276557467,20.94216956735569,0.011570439003497381,4.159089260088945,5.348220152066187,rainann
100.0,0.8484848484848485,1.0,-0.8576271352768616,7.1780219734019655,24.363520522609086,0.01719465549895037,-6.053572515736838,6.813955076895949,raindq
100.0,0.8686868686868687,1.0,-0.37336840077886946,5.452997958838193,18.849710603887274,0.020906106855702235,-4.228550816949774,5.252181767486917,rugged
100.0,0.7373737373737373,2.0,4.453099775347396,-4.977082270963151,8.668945020078441,0.010121324315499855,-0.8072529662459843,1.6265780760849828,soildepth
100.0,0.5050505050505051,3.0,2.2855592807581466,0.7176827551322005,3.338869433562441,0.012119842773606978,-0.05387942671704543,1.0670619942576351,soilfert
100.0,0.6262626262626263,3.0,30.84331484444356,-2.1973633623771116,0.7933405671157483,0.00147460754558504,0.38255310358048966,0.24192985264480932,solrad
100.0,0.6767676767676768,2.0,-0.07999511011610716,-2.932488289368153,24.428482116512033,0.02624998617826447,-2.6445520016716895,5.794998985145121,tempann
100.0,1.0,0.0,7.464899972601131,-9.206260582202697,13.63116486938124,0.009651916305903492,-0.8380345230596431,3.2421170628600984,topo
