n,monotonicity,n_local_extrema,argmax_x,argmin_x,phi_range,roughness_l2,phi_mean,phi_std,feature
100.0,0.5858585858585859,6.0,4.463089547204016,-0.5379846756854753,1.9509238002100011,0.008787572032338058,0.9268357540699224,0.30515411047620716,bcc
100.0,0.5555555555555556,5.0,2.172021598779835,-0.6227362566180844,1.3428657600117766,0.007674130262522163,0.26379359714986245,0.3920343100344354,ccc
100.0,0.9696969696969697,2.0,2.4452225391861053,-2.303670271623199,28.65417314811316,0.02360764359610749,-0.315857965706195,8.751398420689274,ddeg
100.0,0.7070707070707071,3.0,-0.8051053452092014,3.6909681411302504,8.86236058577834,0.022390176522051868,-1.0350363258552653,2.212862470807373,nutri
100.0,0.7272727272727273,1.0,-1.508362069790551,4.076555060288635,27.312564017795015,0.030351109450770415,-4.1379268247902035,8.127956128381996,pday
100.0,0.8080808080808081,2.0,-2.8240263774340457,4.102156771842317,33.085066500493404,0.03314019534817769,-3.161610248553288,7.437846861400653,precyy
100.0,0.5858585858585859,3.0,-0.5597600780346663,22.068252384649877,0.36789966559095144,0.0017926682415461783,-0.13653532344957672,0.07449295231848449,sfroyy
100.0,0.6161616161616161,3.0,1.4608658119451678,4.130012277240408,9.33037525294128,0.02761124876942684,-0.6449636167978755,2.2910881687391367,slope
100.0,0.6464646464646465,4.0,1.8613167533424089,-3.9471316897304005,4.636207707923273,0.015015301615910595,-0.23743579297236406,0.7324086978191119,sradyy
100.0,0.797979797979798,1.0,0.04177153868074157,-7.0370245859795855,15.948378047787205,0.017796099999476234,-4.595404255906723,4.504045617093254,swb
100.0,0.5656565656565656,1.0,0.998026204511202,11.274727553367558,15.297153005505706,0.01741126293175575,-2.379585113974562,3.534995778195945,topo
