n,monotonicity,n_local_extrema,argmax_x,argmin_x,phi_range,roughness_l2,phi_mean,phi_std,feature
100.0,0.5353535353535354,3.0,4.329759890859978,-1.9091693807834125,8.824087658835019,0.02964737993831774,-0.0756461489189484,1.5092167851647196,cti
100.0,0.5353535353535354,2.0,-1.5525421542913835,-3.3192022528323157,2.151098118558945,0.0046325854335894515,0.3165399121682205,0.7196247805640638,disturb
100.0,0.7474747474747475,1.0,0.24826455978188333,-3.919694053712037,6.969331677883539,0.00806669176910905,-1.2371334686744597,1.8314011240660153,mi
100.0,1.0,0.0,7.1093757213895366,-2.3859791276557467,20.562065663636286,0.009160973517222264,4.208509073073469,5.328407187752636,rainann
100.0,0.8585858585858586,1.0,-0.9532896246658953,7.1780219734019655,28.473294802483714,0.019700765130617227,-6.516274775972209,7.745864396036798,raindq
100.0,0.8585858585858586,1.0,-0.3056199547368106,5.452997958838193,20.832251122241207,0.02258849613190791,-4.464401844440919,5.659772666113718,rugged
100.0,0.7272727272727273,2.0,4.453099775347396,-4.977082270963151,7.606089833604637,0.008275207807333079,-0.8806967563613494,1.521627085700635,soildepth
100.0,0.5050505050505051,3.0,2.2855592807581466,0.7176827551322005,3.412810888766956,0.011982164919240892,-0.06902293603778419,1.0900112177605246,soilfert
100.0,0.8484848484848485,1.0,30.84331484444356,-2.1973633623771116,1.4035214697455176,0.002051468387108029,0.664860194104782,0.4509827345279555,solrad
100.0,0.6767676767676768,2.0,-0.07999511011610716,-2.932488289368153,21.89709771348907,0.022005854734001427,-2.4113980843695835,5.263262819733049,tempann
100.0,1.0,0.0,7.464899972601131,-9.206260582202697,14.27844720718921,0.012112511280175533,-0.9630622900351637,3.4044227039025934,topo
