x_scaled,x_raw,phi,in_train_support
-7.036380376525922742e+00,-6.932099999999999227e+02,-3.044922673826009429e+01,0.000000000000000000e+00
-6.946785507117511749e+00,-6.847512121212121201e+02,-2.941504367978080836e+01,0.000000000000000000e+00
-6.857190637709100756e+00,-6.762924242424242038e+02,-2.844196251673973208e+01,0.000000000000000000e+00
-6.767595768300690651e+00,-6.678336363636364013e+02,-2.752672615244006593e+01,0.000000000000000000e+00
-6.678000898892279658e+00,-6.593748484848484850e+02,-2.666607749018498907e+01,0.000000000000000000e+00
-6.588406029483868664e+00,-6.509160606060605687e+02,-2.585675943327772330e+01,0.000000000000000000e+00
-6.498811160075457671e+00,-6.424572727272726524e+02,-2.509551488502146199e+01,0.000000000000000000e+00
-6.409216290667046678e+00,-6.339984848484847362e+02,-2.437908674871940207e+01,0.000000000000000000e+00
-6.319621421258636573e+00,-6.255396969696969336e+02,-2.370421792767474756e+01,0.000000000000000000e+00
-6.230026551850225580e+00,-6.170809090909091310e+02,-2.306765132519068828e+01,0.000000000000000000e+00
-6.140431682441814587e+00,-6.086221212121212147e+02,-2.246612984457043538e+01,0.000000000000000000e+00
-6.050836813033403594e+00,-6.001633333333332985e+02,-2.189639638911717867e+01,0.000000000000000000e+00
-5.961241943624992601e+00,-5.917045454545453822e+02,-2.135519386213412929e+01,0.000000000000000000e+00
-5.871647074216582496e+00,-5.832457575757575796e+02,-2.083926516692448416e+01,0.000000000000000000e+00
-5.782052204808170615e+00,-5.747869696969696633e+02,-2.034535320679142600e+01,0.000000000000000000e+00
-5.692457335399760510e+00,-5.663281818181817471e+02,-1.987020088503817661e+01,0.000000000000000000e+00
-5.602862465991349517e+00,-5.578693939393939445e+02,-1.941055110496792580e+01,0.000000000000000000e+00
-5.513267596582938523e+00,-5.494106060606060282e+02,-1.896320102872999058e+01,0.000000000000000000e+00
-5.423672727174528418e+00,-5.409518181818182256e+02,-1.852619577193441458e+01,0.000000000000000000e+00
-5.334077857766116537e+00,-5.324930303030301957e+02,-1.809882840365194312e+01,0.000000000000000000e+00
-5.244482988357706432e+00,-5.240342424242423931e+02,-1.768044625179946649e+01,0.000000000000000000e+00
-5.154888118949295439e+00,-5.155754545454544768e+02,-1.727039664429385013e+01,0.000000000000000000e+00
-5.065293249540884446e+00,-5.071166666666665606e+02,-1.686802690905197011e+01,0.000000000000000000e+00
-4.975698380132474341e+00,-4.986578787878787580e+02,-1.647268437399070962e+01,0.000000000000000000e+00
-4.886103510724062460e+00,-4.901990909090907849e+02,-1.608371636702692697e+01,0.000000000000000000e+00
-4.796508641315652355e+00,-4.817403030303029823e+02,-1.570047021607751958e+01,0.000000000000000000e+00
-4.706913771907241362e+00,-4.732815151515150660e+02,-1.532229324905934575e+01,0.000000000000000000e+00
-4.617318902498830369e+00,-4.648227272727271497e+02,-1.494853279388928868e+01,0.000000000000000000e+00
-4.527724033090419375e+00,-4.563639393939392903e+02,-1.457853617848422445e+01,0.000000000000000000e+00
-4.438129163682008382e+00,-4.479051515151513740e+02,-1.421165073076102381e+01,0.000000000000000000e+00
-4.348534294273598277e+00,-4.394463636363635715e+02,-1.384722377863656995e+01,0.000000000000000000e+00
-4.258939424865187284e+00,-4.309875757575756552e+02,-1.348460265002772829e+01,0.000000000000000000e+00
-4.169344555456776291e+00,-4.225287878787877958e+02,-1.312313467285137847e+01,0.000000000000000000e+00
-4.079749686048365298e+00,-4.140699999999998795e+02,-1.276216717502439835e+01,0.000000000000000000e+00
-3.990154816639954749e+00,-4.056112121212120201e+02,-1.240116021570024607e+01,0.000000000000000000e+00
-3.900559947231543756e+00,-3.971524242424241606e+02,-1.204002477897870449e+01,0.000000000000000000e+00
-3.810965077823133207e+00,-3.886936363636363012e+02,-1.167878458019614740e+01,0.000000000000000000e+00
-3.721370208414722214e+00,-3.802348484848483849e+02,-1.131746333468893972e+01,0.000000000000000000e+00
-3.631775339006311221e+00,-3.717760606060605255e+02,-1.095608475779345525e+01,0.000000000000000000e+00
-3.542180469597900672e+00,-3.633172727272726661e+02,-1.059467256484606423e+01,0.000000000000000000e+00
-3.452585600189489679e+00,-3.548584848484847498e+02,-1.023325047118313158e+01,0.000000000000000000e+00
-3.362990730781078685e+00,-3.463996969696968335e+02,-9.871842192141031092e+00,0.000000000000000000e+00
-3.273395861372668136e+00,-3.379409090909090310e+02,-9.510471443056131235e+00,1.000000000000000000e+00
-3.183800991964257143e+00,-3.294821212121211147e+02,-9.149161939264802257e+00,1.000000000000000000e+00
-3.094206122555846150e+00,-3.210233333333331984e+02,-8.787937396103412624e+00,1.000000000000000000e+00
-3.004611253147435157e+00,-3.125645454545453390e+02,-8.426821528908330805e+00,1.000000000000000000e+00
-2.915016383739025052e+00,-3.041057575757575364e+02,-8.065838053015934150e+00,1.000000000000000000e+00
